,-3.000000000000000000e+00,-2.937500000000000000e+00,-2.875000000000000000e+00,-2.812500000000000000e+00,-2.750000000000000000e+00,-2.687500000000000000e+00,-2.625000000000000000e+00,-2.562500000000000000e+00,-2.500000000000000000e+00,-2.437500000000000000e+00,-2.375000000000000000e+00,-2.312500000000000000e+00,-2.250000000000000000e+00,-2.187500000000000000e+00,-2.125000000000000000e+00,-2.062500000000000000e+00,-2.000000000000000000e+00,-1.937500000000000000e+00,-1.875000000000000000e+00,-1.812500000000000000e+00,-1.750000000000000000e+00,-1.687500000000000000e+00,-1.625000000000000000e+00,-1.562500000000000222e+00,-1.500000000000000000e+00,-1.437500000000000000e+00,-1.375000000000000000e+00,-1.312500000000000000e+00,-1.250000000000000000e+00,-1.187500000000000000e+00,-1.125000000000000000e+00,-1.062500000000000000e+00,-1.000000000000000000e+00,-9.375000000000000000e-01,-8.750000000000000000e-01,-8.125000000000000000e-01,-7.500000000000000000e-01,-6.875000000000000000e-01,-6.250000000000000000e-01,-5.625000000000000000e-01,-5.000000000000000000e-01
5.000000000000000000e-01,1.072082519531250000e-01,1.127014160156250000e-01,1.186218261718750000e-01,1.250610351562500000e-01,1.320190429687500000e-01,1.395874023437500000e-01,1.478881835937500000e-01,1.569213867187500000e-01,1.668090820312500000e-01,1.777954101562500000e-01,1.897583007812500000e-01,2.031860351562500000e-01,2.179565429687500000e-01,2.346801757812500000e-01,2.532958984375000000e-01,2.742919921875000000e-01,2.979736328125000000e-01,3.245849609375000000e-01,3.546142578125000000e-01,3.875732421875000000e-01,4.224853515625000000e-01,4.564208984375000000e-01,4.847412109375000000e-01,5.017089843750000000e-01,5.070800781250000000e-01,5.061035156250000000e-01,5.021972656250000000e-01,4.968261718750000000e-01,4.904785156250000000e-01,4.840087890625000000e-01,4.766845703125000000e-01,4.691162109375000000e-01,4.613037109375000000e-01,4.530029296875000000e-01,4.444580078125000000e-01,4.354248046875000000e-01,4.261474609375000000e-01,4.163818359375000000e-01,4.058837890625000000e-01,3.944091796875000000e-01,3.819580078125000000e-01
1.000000000000000000e+00,1.755981445312500000e-01,1.845092773437500000e-01,1.941528320312500000e-01,2.045288085937500000e-01,2.157592773437500000e-01,2.279663085937500000e-01,2.411499023437500000e-01,2.557373046875000000e-01,2.716064453125000000e-01,2.889404296875000000e-01,3.079833984375000000e-01,3.289794921875000000e-01,3.519287109375000000e-01,3.770751953125000000e-01,4.046630859375000000e-01,4.342041015625000000e-01,4.654541015625000000e-01,4.973144531250000000e-01,5.285644531250000000e-01,5.554199218750000000e-01,5.739746093750000000e-01,5.822753906250000000e-01,5.832519531250000000e-01,5.803222656250000000e-01,5.754394531250000000e-01,5.695800781250000000e-01,5.627441406250000000e-01,5.554199218750000000e-01,5.476074218750000000e-01,5.393066406250000000e-01,5.310058593750000000e-01,5.227050781250000000e-01,5.134277343750000000e-01,5.041503906250000000e-01,4.948730468750000000e-01,4.847412109375000000e-01,4.744873046875000000e-01,4.635009765625000000e-01,4.517822265625000000e-01,4.393310546875000000e-01,4.254150390625000000e-01
1.500000000000000000e+00,2.297973632812500000e-01,2.410278320312500000e-01,2.530517578125000000e-01,2.662353515625000000e-01,2.801513671875000000e-01,2.955322265625000000e-01,3.118896484375000000e-01,3.294677734375000000e-01,3.487548828125000000e-01,3.695068359375000000e-01,3.919677734375000000e-01,4.161376953125000000e-01,4.417724609375000000e-01,4.688720703125000000e-01,4.973144531250000000e-01,5.261230468750000000e-01,5.544433593750000000e-01,5.803222656250000000e-01,6.018066406250000000e-01,6.154785156250000000e-01,6.213378906250000000e-01,6.213378906250000000e-01,6.179199218750000000e-01,6.125488281250000000e-01,6.062011718750000000e-01,5.993652343750000000e-01,5.920410156250000000e-01,5.842285156250000000e-01,5.759277343750000000e-01,5.676269531250000000e-01,5.583496093750000000e-01,5.495605468750000000e-01,5.397949218750000000e-01,5.300292968750000000e-01,5.202636718750000000e-01,5.095214843750000000e-01,4.987792968750000000e-01,4.869384765625000000e-01,4.744873046875000000e-01,4.608154296875000000e-01,4.456787109375000000e-01
